"","dim0","dim1"
"5246",2.21146916158577,-0.215253088829848
"5248",2.21624982015275,-0.216675985632079
"5273",2.04724529041464,-0.0625150364460225
"5278",2.2154076273283,-0.278069408897679
"5279",2.21591027417993,-0.279320948951539
"5280",2.22079552974779,-0.28594286275048
"5282",2.2263058656432,-0.286936013173129
"5283",2.23374676415761,-0.220090802519015
"5292",1.98444787780485,0.0865125818390505
"5293",1.98019738170793,0.0915339548518861
"5295",2.15301246001634,0.0855031539045182
"5304",2.04258976938155,0.195985615773478
"5306",2.09981356918053,0.301060602653509
"5307",2.16737379251391,0.405442053428294
"5309",2.3210996607066,0.546925427501555
"5311",2.2639597212539,1.41944123783034
"5312",2.26531885395872,1.44796705961414
"5318",2.27087093604741,1.46914832422461
"5322",2.27073543454527,1.55273290421211
"5327",2.24077216904792,1.54658183936326
"5330",2.18211272333575,1.5720266361244
"5337",2.3938767036399,0.581585640858447
"5347",2.48164597411849,0.62630981690185
"5348",2.51179575682217,0.643138883464772
"5349",2.48523609603511,0.571398582442193
"5358",2.60568072139049,0.703617574429929
"5360",2.64544561951412,0.692812118894049
"5363",2.62681661560053,0.697368300829964
"5387",2.54160458222335,0.810177320062422
"5388",2.49193262887626,0.802776824274086
"5394",2.62475092183106,0.685430520484197
"5395",2.62298102864066,0.683127628141631
"5406",2.63063055495752,0.681959230685406
"5410",2.6218275874471,0.68384748104949
"5415",2.64000387339125,0.677460164316487
"5417",2.63804708138301,0.678366911134971
"5419",2.63571835835067,0.719127054824897
"5424",2.90449720155099,0.623483073224547
"5425",2.94928760510431,0.616112898252673
"5430",2.95642495602689,0.617151624842877
"5434",2.96793825444686,0.632590942532808
"5435",2.95428713398776,0.627236695943277
"5449",3.00302445952776,0.656388574436026
"5460",2.92077873866582,0.750926818805096
"5464",2.92408975179188,0.724897891063427
"5479",3.02974272174188,0.598721205561602
"5497",3.20775126480986,0.529631847622863
"5500",3.69331701062357,0.403933336184694
"5501",3.72125487370862,0.392490272414274
"5502",3.72360878546028,0.388449473189125
"5508",3.73548787557488,0.390590114164939
"5511",3.78282491055068,0.36837621265381
"5513",3.97930756356996,0.340129890922528
"5522",3.85908729842595,0.394209503046725
"5541",2.65969542622791,0.8417202281674
"5543",2.68517218414245,1.09009010407546
"5545",2.69032972754725,1.16263585606634
"5549",2.70288847900718,1.32718785543626
"5554",2.69104036038011,1.1736931464925
"5560",2.7544524288371,1.21457351561913
"5566",2.94375367755567,1.42059252341943
"5567",3.06891849250603,1.64763213022323
"5568",3.24453929553572,1.89592289893852
"5569",3.34226707416694,2.00862963251131
"5570",3.3722512978239,2.09067095218704
"5590",3.37204110427014,2.10657100665832
"5601",3.10227532491885,1.74308028477423
"5603",3.27343386845892,2.04918656676895
"5606",3.33350260855273,2.09670169595807
"5607",3.27754229047731,2.07173432388882
"5611",3.41301118846887,2.21571182440476
"5613",3.42953417858259,2.2634977371578
"5621",2.48028183202705,0.617830550170421
"5628",2.58547915327176,0.477253575578785
"5638",2.40691653147177,0.652236397904034
"5657",1.99601246514115,0.735774734133499
"5658",1.98374081689994,0.760379519257043
"5659",1.97821489856527,0.819666114341933
"5661",1.98088975681486,0.832713029707565
"5667",1.97480682599638,0.837777496150842
"5680",1.92876633015377,0.836828882952645
"5685",1.91552354683436,0.844575054796185
"5695",1.96079662220638,0.784889238016697
"5696",1.95357704615768,0.780748783835423
"5702",1.93147496571718,0.884790536960395
"5709",1.98205957212964,0.760983258874457
"5711",1.98319234396417,0.726565738397012
"5712",1.97952324012156,0.732457756766775
"5714",1.98443392534088,0.720663007402478
"5715",1.97308458571322,0.704552812165041
"5723",1.95656217703157,0.819688462612286
"5729",1.91944196184442,0.948865076845642
"5736",1.91804666714721,0.981404071170229
"5740",1.87191654328656,1.00028359715995
"5744",1.84293068773625,0.475415305650399
"5747",1.85156765923686,-0.121412741949799
"5748",1.8686470102408,-0.156906718382974
"5749",1.86966615454522,-0.161434081259194
"5752",1.84213941481889,-0.183810988635661
"5759",1.88956243468074,-0.136825411044072
"5766",1.95328478398917,-0.151843225958943
"5767",1.99954083521794,-0.186848316216861
"5768",2.11318155825195,-0.34394182104436
"5771",2.1017051129349,-0.456375716249061
"5774",3.20190110970254,-1.45476856683855
"5779",3.26840311763983,-1.48315193975636
"5780",3.32140610472835,-1.47964692305938
"5784",3.4542005917916,-1.46237085937917
"5785",3.50174375320257,-1.45273399023397
"5786",3.52448629075135,-1.44553066301675
"5791",3.57954546598018,-1.42489857576062
"5806",3.72689097891783,-1.39529765547193
"5825",3.68171448774594,-1.4490643735268
"5827",3.72932936991001,-1.45210223630571
"5828",3.73909117614382,-1.44235341886119
"5829",3.88731710910408,-1.43009489696102
"5840",3.25329069171301,-1.54468407540692
"5842",3.25476766246527,-1.62400659978055
"5843",3.26136198052996,-1.66496605758947
"5844",3.28064653714237,-1.72897343851711
"5847",3.59371109630929,-2.44761870635796
"5848",3.61551501688622,-2.50004225420094
"5856",3.60382591790503,-2.50258229877588
"5862",3.2499936345077,-1.62075563147893
"5864",3.21304948565741,-1.61607392644685
"5866",3.25642620938956,-1.61662888393878
"5871",3.24616384835625,-1.54363496845158
"5873",3.33945056381446,-1.52878703688502
"5879",3.18696335829117,-1.47604516467362
"5883",3.18568278579101,-1.58239927243885
"5891",3.15290160375901,-1.49827391442354
"5894",2.96179466144531,-1.63640052560331
"5913",2.19343395674555,-0.474391541575731
"5921",2.28128887324279,-0.530756107133459
"5922",2.39554650017942,-0.596608292989306
"5930",2.19551712016584,-0.469563273541878
"5935",2.23934874998365,-0.464721263241851
"5954",1.09411982524595,-0.215899617184267
"5955",1.11204867237548,-0.239199772796552
"5956",1.12305187477995,-0.260926169777364
"5957",1.14913719472049,-0.283822709859684
"5959",1.28535117705525,-0.432454821746834
"5960",1.12980162621735,-0.279202368414371
"5979",1.13665969168946,-0.292875242297102
"5980",1.14627471659799,-0.298409070331244
"5983",1.15196699522688,-0.337303189440161
"5984",1.14956991040363,-0.346342823093326
"5992",1.23512241562648,-0.466948465551039
"5996",1.32086338602081,-0.658899610537657
"6003",1.10087377601116,-0.210618465926705
"6004",1.11103631184049,-0.226301668414143
"6005",1.09044530632834,-0.234287965204364
"6007",1.07979149718809,-0.238272637705937
"6016",1.14806383709536,-0.267934395659976
"6030",1.15903756112042,-0.279001814656967
"6031",1.16477176258458,-0.28646402197896
"6032",1.18444324567823,-0.284077627040106
"6036",1.1874072271311,-0.282354282475749
"6041",1.17473073476111,-0.286432899858427
"6044",1.14265864359657,-0.38768575341669
"6059",1.17019332634412,-0.337312391829115
"6061",1.18516589582327,-0.346408003089015
"6069",1.17305665743466,-0.292679385921039
"6070",1.18386413413608,-0.29067993540507
"6071",1.19811781451074,-0.282326347574016
"6073",1.17912572457743,-0.289939539972283
"6092",1.19655230839112,-0.327579260456615
"6101",1.51293590536985,-0.813038063731027
"6107",1.30964372960595,-0.490208053775908
"6108",1.32753478897974,-0.507660843047706
"6110",1.33837612012041,-0.530708891269856
"6114",1.53054103781583,-0.614120372933299
"6135",1.29460854571165,-0.553940875292196
"6136",1.2695564613939,-0.600591136141737
"6144",1.09144024934478,-0.142620462408785
"6146",1.03768419594598,0.320071083019139
"6158",1.01429633206783,0.379956652626079
"6164",1.01507135240817,0.549444154002433
"6165",1.000181731724,0.565121171483694
"6171",1.03184037721117,0.589348808069427
"6176",1.0795589682822,-0.0741374924824559
"6177",1.07077597239182,-0.0513993178207671
"6181",1.07486821887737,-0.0313781004513203
"6187",1.08241760502246,-0.0653980083190087
"6188",1.09167450894285,-0.045772449514318
"6190",1.23697360506833,0.0776057203818119
"6200",1.07222956107574,-0.0634444609698018
"6207",0.887911630869762,-0.188049869275923
"6208",0.984468874645631,-0.13075457980777
"6209",1.03228889675548,-0.1070920228923
"6210",1.049325547847,-0.132550827594354
"6211",1.07748990138933,-0.18175175544678
"6212",1.09382367089884,-0.204577382297418
"6213",1.10332240786585,-0.222522313730062
"6214",1.07893564441219,-0.234369665389611
"6218",1.25365907831819,-0.323650422085999
"6226",1.30878083211887,-0.348391219653956
"6230",1.31853556502253,-0.356178699755382
"6231",1.32408817017261,-0.343878452003969
"6233",1.11249389663306,-0.227489441830371
"6234",1.11703501526789,-0.231360453805216
"6238",1.13824835854241,-0.239518857478433
"6250",1.15863936033085,-0.237247753808814
"6251",1.16323041054872,-0.241508292252354
"6266",1.11336819225997,-0.232225106600925
"6267",1.12189514203591,-0.24732791816953
"6268",1.1159500467161,-0.241751892345296
"6269",1.12470720288615,-0.2450835378244
"6284",1.11029112336563,-0.231662179647078
"6289",1.10809687029599,-0.224455955961376
"6295",1.10914823117109,-0.233670484911498
"6299",1.07295439718127,-0.181731479541024
"6304",1.06572013625376,-0.220444262294472
"6313",1.06531363552071,-0.169333275451124
"6320",1.01804299288503,0.172994790799164
"6329",1.05204057464626,-0.135698255960317
"6330",1.05805250849219,-0.136373980663017
"6342",1.10436265363407,-0.129729215936268
"6357",1.05404224460831,-0.161068417904672
"6358",1.00711788366832,-0.172679031950966
"6365",1.17418719908709,-0.20752994529446
"6370",1.05012216289566,-0.0840523675136161
"6371",1.06795459114184,-0.0594862755664798
"6372",1.0883478760768,-0.0348352006060058
"6374",1.11119321395311,-0.0181942018841995
"6376",1.20475162201593,-0.0992807403447654
"6380",1.12168249333826,0.00297614800306678
"6383",1.12504044527853,0.0294755437587456
"6385",1.12186545909921,0.034201713585929
"6391",1.09567930163438,-0.0224428564303399
"6399",1.07255874732154,-0.0518791113724508
"6402",1.08239390065894,-0.0282745402808319
"6403",1.27167368026976,0.179763642888656
"6418",1.28387585639641,0.27926298834895
"6439",1.29537351493274,0.293186445150246
"6445",1.06302946651758,-0.0686975875251325
"6452",1.10070212041129,0.144127127126531
"6453",1.12995386417402,0.266425968960935
"6457",1.17074569615853,0.464576946298008
"6461",1.30668806342821,1.23074027903913
"6462",1.32833926143851,1.28806144419631
"6485",1.29916196880573,1.25302738100493
"6488",1.15173083236962,1.32041981298918
"6492",1.37459762797883,1.4270857007796
"6494",1.38810816747108,1.45249875928788
"6500",1.06952338643266,0.129006688278487
"6508",1.07330123892933,-0.0891545282985925
"6509",1.08067940141801,-0.0906626699603491
"6510",1.10578448944193,-0.0563854759168931
"6512",1.07374576390625,-0.0948422107955641
"6514",1.12770528583283,-0.0285680684111103
"6518",1.25957200314299,-0.0389471743901752
"6524",1.15307935738438,0.038901853527539
"6526",1.18814846772991,0.178548109701231
"6527",1.15993963116623,0.0541352733861495
"6531",1.08111562164175,-0.153536873651132
"6538",1.08057628515548,-0.180347102102673
"6539",1.07327650131628,-0.204362694477015
"6547",1.08615140418889,-0.124187483508558
"6556",1.14408345656439,-0.229389190095845
"6572",0.997989354282356,-0.118093622074568
"6573",0.973784458332561,-0.0961821329284342
"6575",1.04285963078905,-0.00414647295539055
"6580",1.15796635564994,-0.0450528158345348
"6581",1.21621860101728,-0.0193146145035929
"6585",1.24255580244267,0.0028527527928286
"6587",1.25554697694849,0.0153118701970851
"6589",1.26606122755229,0.0228943486730911
"6590",1.24578306735903,0.100228101023797
"6608",1.18072293809954,-0.0342433438965111
"6609",1.20957447451892,-0.016587370697138
"6617",1.26604148684704,0.00953328867835135
"6624",1.31430256435501,0.0278420427514681
"6641",1.27056098588382,0.0134497170991823
"6658",0.80024784178304,-0.201550204458692
"6659",0.807708296209251,-0.215511581042247
"6666",0.809940020497376,-0.243184141879428
"6681",0.681642185218746,-0.213908874546455
"6682",0.684466752762696,-0.299699295643389
"6683",0.689121818337508,-0.356153224327324
"6687",0.656271294834387,-0.308821394469275
"6688",0.708677571692872,-0.487155543665437
"6703",0.668837817886977,-0.679885945936287
"6717",0.643983827382214,-0.739645359618331
"6720",0.645007652207442,-0.93762819300297
"6732",0.587142237017281,-0.727922786926323
"6739",0.718742750739297,-0.512830256316988
"6761",1.42815039387911,-2.19324182043366
"6768",1.54887228588168,-2.40773193653223
"6781",0.685456767373221,-0.363986420009509
"6782",0.688090167774359,-0.497709198533638
"6783",0.670900438102305,-0.409714861813409
"6790",0.660170880203898,-0.287621568688682
"6794",0.696580542886021,-0.05029823754689
"6802",0.702789983665473,-0.000861276410041412
"6803",0.708120537271965,-0.00679260566568284
"6804",0.708373032051639,-0.0133509547131614
"6812",0.535172926552601,-0.18351173335959
"6827",0.661332693084046,-0.367854443466691
"6828",0.654724442304958,-0.352430781005856
"6829",0.599521935847779,-0.226299537700808
"6830",0.595557130878897,-0.226933226069633
"6834",0.592154657345466,-0.196481768950541
"6852",0.59242522162919,-0.203655489909303
"6858",0.662116362849461,-0.332577870654634
"6859",0.670459106798496,-0.272012748255846
"6865",0.66177105824515,-0.252944378137115
"6868",0.694333580805159,-0.59408483334278
"6869",0.696251779772571,-0.603621251115607
"6870",0.668258449283576,-0.638757066191095
"6875",0.727910375488732,-0.67914938783308
"6887",0.808669754167794,-0.750690489254472
"6911",1.06637791717074,-0.944123812390838
"6912",1.06518913101017,-0.969621438546136
"6916",0.704573018595876,-0.809666034997262
"6922",0.713244814806179,-0.975103268962076
"6923",0.727401959488129,-1.13125370330228
"6924",0.726216578149826,-1.24729532223444
"6925",0.687790577835496,-1.27825320811739
"6928",0.663240917155978,-1.32457674378618
"6931",0.737458507977363,-1.32527089083736
"6934",0.92113272203968,-2.55308475848117
"6935",1.09419038321911,-3.4861086562807
"6936",1.16898480298642,-3.82630686541025
"6942",1.31114618435148,-4.36278613135308
"6949",1.18955731628505,-3.94914615472344
"6950",1.20334019193015,-4.00988625027168
"6959",0.746793130518445,-1.25547040424022
"6960",0.826010457600848,-1.49341621058255
"6961",0.857477351941409,-1.56998411872322
"6967",0.904152395146531,-1.6705056210489
"6971",1.03192284385424,-1.92678060208922
"6985",1.09044633139869,-2.09118647293201
"6986",1.12131399855775,-2.16728383113242
"6992",1.30345900169321,-2.30482751099854
"6998",1.45491158561608,-2.41211296491435
"7016",0.741949227393471,-1.39682832781672
"7017",0.743031840357343,-1.43768676182872
"7019",0.719946935480963,-1.42930061078325
"7022",0.755093009850199,-1.59868844935255
"7027",0.762082630270421,-1.72026928510311
"7033",0.75911925324261,-1.64652539255507
"7035",0.772554030912467,-1.69288974226345
"7037",0.7954893983403,-1.7459742103085
"7038",0.80963845516101,-1.78220926150459
"7040",0.855596340986461,-1.80885960580377
"7042",0.862991043380411,-1.80744229842682
"7046",0.866449949881228,-1.79933595265482
"7047",0.837460835720628,-1.78303544235314
"7050",0.879212956491369,-1.82456855772141
"7059",0.888121072202525,-1.88941268221428
"7060",0.88675754143624,-1.92156429333787
"7076",0.737331172324196,-1.44906709013754
"7077",0.725221362361469,-1.49510038054304
"7078",0.728650649952663,-1.54419863931513
"7085",0.681754097693053,-1.73610025955986
"7087",0.741644252784354,-1.62012161841557
"7088",0.746244597154057,-1.63280743877091
"7089",0.772896209326625,-1.67449071204379
"7095",0.780487634793474,-1.79988357825969
"7096",0.824152225356472,-1.8130561210886
"7101",0.920781908884154,-1.75441471962813
"7114",0.739586323802295,-1.48910020356297
"7125",0.748704669855531,-1.49567362897319
"7126",0.789475054645273,-1.62549951858472
"7127",0.845077734929957,-1.82230864153561
"7130",0.751914227694795,-1.46136842456734
"7131",0.708131176923258,-0.985992087165964
"7132",0.70400231119951,-1.0158685546658
"7140",0.718626788892497,-1.0683244986125
"7141",0.763800383305554,-1.14992869448406
"7152",0.69545346116141,-1.00748361415913
"7164",0.692397993037899,-1.00754437291801
"7165",0.657830037612341,-0.98084115795759
"7171",0.64776167108893,-1.01647781190699
"7172",0.633489630413779,-1.04355014307428
"7174",0.59302754179258,-1.1877328814257
"7181",0.703594662768705,-0.966562123788754
"7182",0.691064705863844,-0.938153026177215
"7206",0.665089645521214,-0.323463908159138
"7207",0.663905467862393,-0.325073329458441
"7227",0.6061469719925,-0.155604289066528
"7228",0.503515431644623,-0.117226452267802
"7229",0.240749751727926,-0.0979871464398031
"7230",0.219914991028401,-0.100259274359655
"7231",0.199580574393486,-0.0788554394423119
"7232",0.140807930878058,-0.291864912067331
"7233",0.12763883895013,-0.345018873800053
"7234",0.133522190069086,-0.348510134930432
"7235",0.133269051304394,-0.348816003526663
"7239",0.125929358595901,-0.336446488486927
"7240",0.124811261848997,-0.29791813754783
"7244",0.133336408043627,-0.214773274635009
"7246",0.157763004152002,-0.0804202027752679
"7249",0.164825335980955,-0.0360764817780713
"7253",0.162232658755093,-0.0126882093774952
"7278",0.0913828361966612,-0.402294208035873
"7279",0.0796466556519011,-0.419072934888965
"7280",-0.0867842892334836,-0.568945617817644
"7281",-0.133638496528929,-0.613736840989251
"7284",-0.102170083216106,-0.581544857089833
"7291",0.121021434495717,-0.41133296891948
"7292",0.123719614384115,-0.40422902335416
"7293",0.128724377553591,-0.414955530419391
"7296",0.125300281146134,-0.297905403887234
"7297",0.0586102058430586,-0.112373376965872
"7302",0.0322896385023465,-0.0893994120494218
"7304",0.135453831365862,-0.28978166990741
"7309",0.179858742084482,-0.661721943971143
"7319",0.140740937126124,-0.464229392548928
"7320",0.143516954715662,-0.478908618949227
"7321",0.140483580318463,-0.366849563065054
"7323",0.143769759713922,-0.445377970535446
"7325",0.143371626288957,-0.370171662136483
"7326",0.177703338930484,-0.33889097022348
"7327",0.168335392935331,-0.310949748460973
"7328",0.166042579412126,-0.309275583676028
"7336",0.175201295264778,-0.310555183960284
"7340",0.256824927809332,-0.458885621694185
"7348",0.146379920970336,-0.400672218490124
"7358",0.165769884666923,-0.359585722771982
"7359",0.203563276974695,-0.385363183187993
"7371",0.202471027992284,-0.426105648448444
"7377",0.186135974122743,-0.446859126631914
"7380",0.18256139263904,-0.359720948862212
"7392",0.0748321980394722,-0.484353285585323
"7393",0.0514280609334333,-0.541892243557114
"7395",-0.307257118022167,-1.2849625792575
"7402",-0.511075709914144,-1.67965546550695
"7407",-0.995875443528685,-3.17652464065773
"7408",-0.995667888473036,-3.37381321267684
"7409",-1.09069373741449,-3.41751189460525
"7410",-1.10386237931539,-3.45064260212637
"7422",-1.13756874984875,-3.5282087178519
"7433",-1.12367147793705,-3.50161155028796
"7435",-1.16661022197998,-3.61624798486995
"7438",-1.26563978942063,-3.81215063506976
"7441",-0.598785175773851,-1.77778900306674
"7456",-1.20603595439465,-2.53154153049725
"7464",0.0635203498211837,-0.539929379708488
"7483",0.0829943237923021,-0.470430173048767
"7486",0.0886250028794233,-0.453122684935755
"7487",0.192135816032866,-0.446256781534421
"7489",0.200104740603824,-0.433128938118573
"7500",0.240291691582172,-0.238385766881311
"7502",0.0428052404813835,-0.419540467450563
"7508",-0.117434477242039,-0.360481032344739
"7517",0.135628057796616,-0.309104136619883
"7518",0.118705639016468,-0.479746784360109
"7519",0.117430514605072,-0.53887068139186
"7525",0.205672168929916,-1.30228973494584
"7540",0.0732194340130296,-0.819124173947549
"7541",0.0836030323236068,-0.884160629359763
"7548",0.0893779490374284,-1.03720228144477
"7559",-0.0494459842871647,-1.28718697437866
"7560",-0.0783248572837614,-1.30978368640202
"7561",-0.0770006703686383,-1.30810633595566
"7565",-0.0332972527170351,-1.34481962541574
"7585",-0.501231367221764,-1.65305476314004
"7586",-0.52866912811993,-1.68111720575195
"7591",-0.0614693987001664,-1.37468844678784
"7596",-0.181151902014282,-1.59231543213566
"7598",-0.197872137443239,-1.62944457547058
"7601",-0.138353463340703,-1.91109119891859
"7602",-0.129484853602966,-1.90891841256935
"7605",-0.247571238333751,-1.67519202085479
"7616",-0.197398924211829,-1.61579026411501
"7623",-0.222919453661253,-1.72857663122288
"7624",-0.2589379455357,-1.7954307690552
"7625",-0.272396664939143,-1.82706797284779
"7635",-0.222724434619279,-1.76045603853077
"7636",-0.234876758976357,-1.76991988034846
"7648",-0.0336426895337494,-1.72979822481154
"7649",-0.0208181487815014,-2.14004689173226
"7651",-0.00565872311727365,-2.21625979328222
"7653",-0.0224327395603439,-2.15983640896093
"7656",-0.00071626572506732,-2.51381736341026
"7657",-0.00786468364260233,-2.5353235814457
"7659",-0.0321327758789996,-2.66095698595432
"7660",-0.0337975510759375,-2.65450415416407
"7667",0.0204601548578213,-2.60958142674716
"7678",0.0385795863554893,-2.88755165180277
"7688",0.107604603865233,-0.108972259838151
"7699",-0.0412017134467476,0.858418285152389
"7700",-0.0652665914181078,0.999627353161149
"7701",-0.0729659034778958,1.0427603014859
"7702",-0.0839095050615618,1.09030467311436
"7704",-0.113119671631966,1.18552863332095
"7709",-0.0909381472915951,1.12580636099231
"7710",-0.117525253267996,1.20976665117251
"7711",-0.143619602876207,1.22430303505804
"7716",-0.0936361537779305,1.14722683451613
"7736",-0.0777162068266833,1.08685785413369
"7738",-0.0631872507703793,1.18198196026508
"7739",-0.0842944671779838,1.12579923936169
"7745",-0.093015347286219,1.17034407976992
"7746",-0.0934125669117437,1.17462027611155
"7765",-0.0973863385033312,1.18578215988139
"7774",0.195187186837253,0.0285315643384826
"7808",0.194808841386658,1.17420389237392
"7809",0.218071856787918,1.30969232946233
"7810",0.248255537767198,1.4286381197903
"7812",0.306142486673095,1.71256505851884
"7836",0.230838877275502,1.44649037442287
"7837",0.25355904434555,1.56768567827554
"7838",0.31732856090118,1.90407598655132
"7850",0.369787656931754,2.02252023213392
"7851",0.394887533727005,2.11441864191395
"7852",0.399878209399099,2.13125957009178
"7853",0.440993170807636,2.18679662961027
"7854",0.452605964970245,2.20982577887189
"7861",0.398983925872087,2.13350806681232
"7862",0.408641311592102,2.16335860886054
"7864",0.425795653139957,2.17131474590242
"7869",0.415502313842891,2.20105295739834
"7871",0.412493942144453,2.24072360688354
"7873",0.423281593465858,2.35744000428174
"7881",0.374459908194757,1.99987484545953
"7886",0.381184267585895,1.99188227061184
"7896",0.187731027980395,1.77034429799792
"7898",0.176454243885593,1.33507895277514
"7899",0.156045940696475,1.46310141858172
"7900",0.166939768416487,1.53428198550395
"7903",0.180209952798787,1.24582133925751
"7912",0.341967383695103,3.29831072438449
"7927",0.086937378087378,1.70500908587515
"7933",-0.0274346665533889,2.08485322891914
"7934",-0.0442965993362433,2.10917784831717
"7937",-0.155646160566233,2.22046042696578
"7941",-0.196930954309982,2.35572437178483
"7954",-0.0703022587178025,2.25999507534769
"7955",0.0452760036802271,2.5274932572328
"7958",-0.12516150329167,2.40333118055162
"7959",-0.15657618097384,2.47889209547998
"7960",-0.222389198634123,2.61999559628776
"7962",-0.272341347335041,2.73066300290498
"7963",-0.260718984284454,2.74521135392102
"7968",-0.235379052127063,2.65761918544711
"7969",-0.205587504496967,2.65724710619755
"7972",-0.246683077084718,2.53420980348783
"7988",-0.370259642861664,2.87648415576395
"7990",-0.463070438999813,3.02184608498609
"7991",-0.484989025112301,3.07301034989172
"7999",-1.0667817903599,4.45550372274734
"8000",-1.076400636377,4.47873222488573
"8001",-1.09791109411475,4.50949803891551
"8002",-1.23142504987046,4.63627457934587
"8011",-1.08744163868666,4.55313278942056
"8012",-1.08843871366354,4.64480519665071
"8013",-1.08865234162799,4.6464912218976
"8019",-1.12085710684832,4.73321099831773
"8023",-1.10437004752863,4.76436498976761
"8025",-1.05151690523962,4.41751234631819
"8027",-1.04189085329356,4.39254093120409
"8039",-0.493884414798829,3.07633288847541
"8047",-0.264893361318998,2.69433952884559
"8048",-0.260050440392208,2.69002769118004
"8050",-0.158591857027761,2.50230052982812
"8054",0.263024142705835,1.85635574291638
"8056",0.169691887065768,-0.00591087773867905
"8062",0.156994569807469,-0.0206751877439834
"8073",0.170418189846521,-0.160006365091241
"8074",0.150100905233401,-0.203871287886023
"8080",-0.213967627031389,-0.893294521196385
"8089",-0.239935657092267,-0.938632381277289
"8091",-0.250607568498624,-0.951085779134705
"8101",-0.277181112801882,-1.02313413987566
"8109",0.169261378368443,-0.252996995752095
"8113",0.143129939937211,-0.18694671429725
"8114",0.144115774078315,-0.186508390485562
"8116",0.143233064572998,-0.179298591041022
"8120",0.157457255055495,-0.365053254118578
"8124",0.141248318454494,-0.156617473178488
"8135",0.175228550964071,-0.189032541110833
"8136",0.17974590987384,-0.175217616387379
"8141",0.145509851225966,-0.125482870386766
"8144",0.188981484622549,-0.161417330074876
"8160",0.132487294295177,-0.197123449706845
"8161",0.0643204714082179,-0.257340284119395
"8163",-0.253108411109549,-0.586229866582191
"8164",-0.29591988585288,-0.617046026272195
"8166",-0.33394546415186,-0.640883903288103
"8167",-0.359453573342395,-0.65279902720213
"8187",-0.360460887686478,-0.66666207824241
"8188",-0.373918054279854,-0.672367209373375
"8189",-0.379443372750086,-0.668449572164286
"8195",-0.327646078222367,-0.642899688612646
"8196",-0.33156270894469,-0.644690489651327
"8204",-0.39910417068329,-0.701822924908725
"8206",-0.335782918538429,-0.644358967074897
"8210",-0.32624659919468,-0.64875929423329
"8211",-0.335853628290461,-0.652179810731449
"8225",0.0604798313443725,-0.247399587408515
"8241",-0.0148466945974439,-0.167611253441784
"8246",0.103112285706291,-0.227106398326494
"8247",0.0952173622007948,-0.29249148398601
"8248",0.116343118323375,-0.32674314425253
"8253",0.0864485439949345,-0.326551599633091
"8261",0.0411144335010919,-0.44748586083448
"8263",0.00435935435620814,-0.569301879431802
"8275",0.0166997214363512,-0.671335893944871
"8280",-0.173211739401666,-0.957916765305959
"8281",-0.242326895568737,-1.11976470869904
"8287",-0.244795896110171,-1.10491872098952
"8289",-0.213889861381899,-1.16080973946203
"8290",0.0642372647857503,-0.193719999602091
"8291",0.0405118100147576,-0.160217097201052
"8293",0.0805573385865787,-0.148711035071661
