"","dim0","dim1"
"1251",7.01231429075231,0.457651982709598
"1252",6.97141823192072,0.467525747716546
"1253",6.92678599204746,0.470938009361906
"1254",6.60518325839056,0.345418976582857
"1255",6.60517598710292,0.345414766395021
"1256",5.2276448970343,-0.173101844039388
"1257",4.37157301589825,-0.249387741790302
"1258",2.99792375266681,-0.347180162202968
"1259",3.04079107795481,-0.384570983546966
"1260",3.11731059698976,-0.477590123917505
"1261",3.32270489568636,-0.489503599135339
"1262",3.95186850685048,-1.15164374166404
"1263",2.25319068641237,-0.267535086485885
"1264",1.52253029551252,-0.185675216102059
"1265",0.883422216255229,-0.217359185394431
"1266",1.32169783057035,-0.156627435005721
"1267",0.992453118291838,-0.0780856327823384
"1268",0.992447805814652,-0.0780843142944811
"1269",0.672082465211073,0.0951805620608725
"1270",0.267750758330327,0.339525406971611
"1271",-0.146990472444466,0.672510117343453
"1272",-0.543385470907797,0.991703171663234
"1273",-0.772685679154206,1.19724238552884
"1274",-0.804666174431001,1.23258440672403
"1275",-0.805644139728733,1.28912223818772
"1276",-0.858609658418538,1.25699802273851
"1277",-0.917415372479657,1.25202362089673
"1278",-0.889391399456487,1.29349807163629
"1279",-0.961463129299787,1.34622272601222
"1280",-1.06952111436518,1.44312749851933
"1281",-1.21306988479098,1.53477938416411
"1282",-1.27400507223899,1.57217429048
"1283",-1.39729846995092,1.69865950463817
"1284",-1.41926731243505,1.73897063971086
"1285",-1.45983289965509,1.78911353325692
"1286",-1.48265327503551,1.84223582047301
"1287",-0.69594933112513,1.02842351618077
"1288",-0.847926073085048,1.00061275971905
"1289",-0.851732373859555,1.00126439872998
"1290",-0.843487795115006,0.831461512203902
"1291",-0.633316330270879,1.09755397326894
"1292",0.234329230953196,0.153060548082041
"1293",0.150279986985639,0.0808576543675886
"1295",0.276078304504803,-0.0163528246536216
"1296",0.574908817840703,0.109337190641164
"1297",0.4607404211446,0.150863671150724
"1298",0.957967234165572,-0.110838627505101
"1299",0.940527840402737,-0.138955092821909
"1300",0.991554919786257,-0.182594921394909
"1301",1.07550475217937,-0.243711554831168
"1302",1.63016431892127,-0.416337691846961
"1303",2.20343637757623,-0.707808621593015
"1304",2.29764348666721,-0.84077168460484
"1305",2.13880792435419,-0.802359078237761
