"","dim0","dim1"
"1470",0.0941405299876757,-2.21292358694127
"1471",0.00376830008153853,-2.23214103558245
"1472",0.655773420953563,-2.30687998580641
"1473",0.933440520626546,-2.41813211514336
"1474",1.36722945313733,-2.64054385324628
"1475",1.48004597200299,-2.71023040460812
"1476",1.47059739320725,-2.67531363882795
"1477",1.44742117221466,-2.62035127428476
"1478",1.40724305780212,-2.54976945210966
"1479",1.55917058355402,-2.77563167501027
"1480",1.65214074679955,-2.85530245800943
"1481",1.78062240027209,-2.97124415754954
"1482",2.05269564058008,-3.14441666735112
"1483",2.25087884381614,-3.28369907407866
"1484",2.2809431763845,-3.30675563109796
"1485",2.31273272266447,-3.32542150884684
"1486",2.3361893661435,-3.35967506164575
"1487",2.36094347681513,-3.37358248890858
"1488",2.42173271455371,-3.41073118335335
"1489",2.00148041824265,-3.07884753635074
"1490",1.56594072803883,-2.77644633243007
"1491",1.38723314208859,-2.63459508492445
"1492",1.51925404494004,-2.62178163549358
"1493",1.03329291720774,-2.44019337746314
"1494",1.067720957148,-2.44066897010246
"1495",1.12306557195788,-2.44693880711967
"1496",1.16406080766963,-2.48017259990342
"1497",1.19577653732055,-2.50250811000628
"1498",1.26159296792778,-2.56692851551171
"1499",1.3410526669704,-2.63653533111595
"1500",1.18403446504931,-2.48379558748681
"1501",1.14887972294145,-2.36949757535272
"1502",1.17558174083928,-2.48240553560147
"1503",1.18857146499685,-2.49554650842481
"1504",1.16695453811015,-2.52192575355634
"1505",1.326832380968,-2.56755678283061
"1506",1.35045401816887,-2.56557595654148
"1507",1.37896990489401,-2.57209566182871
"1508",0.817385538343912,-2.17877136387668
"1509",0.847192002876116,-2.16666483843074
"1510",0.827767117195449,-2.14035192865617
"1511",0.264064347016814,-2.1797430061718
"1512",0.374119271748245,-2.07907217502671
"1513",-0.68140161587144,-2.14979186139887
"1514",-1.23350623795246,-2.47840599672124
"1515",-1.40761816916716,-2.38066182862842
"1516",-1.43437937013148,-2.3466615274479
"1517",-1.57764077216926,-2.30951519513454
"1518",-1.59346357950076,-2.29807751976054
"1519",-1.59318364048902,-2.29290964002916
"1520",-1.60921081039097,-2.29332506274096
"1521",-1.64093169752264,-2.22138090735139
"1522",-1.64440568272093,-2.19751287016079
"1523",-1.53671890426465,-2.26979880299473
"1524",-1.50814738396953,-2.36036235010146
"1525",-1.51835138918532,-2.34665513602194
"1526",-1.53664315007554,-2.32813701303713
"1527",-1.61208794312556,-2.35044016574189
"1528",-1.6465341498019,-2.35856110098684
"1529",-1.70401932304035,-2.37162823640999
"1530",-1.34211908603964,-2.60573561138203
"1531",-1.53632038607303,-2.80288232973287
"1532",-1.63794228736245,-2.96095164434069
"1533",-1.64956998150649,-3.37892864458488
"1534",-1.6199100129847,-3.44427478679153
"1535",-1.56467292660726,-3.55502023657489
"1536",-1.55811178838721,-3.58101168783728
"1537",-1.55281628090051,-3.6119138729815
"1538",-1.5478571265033,-3.63979398460931
"1539",-1.54790959828131,-3.65572235978652
"1540",-1.53428363077268,-3.6879319684899
"1541",-1.5380938486685,-3.67191331638941
"1542",-1.5289828851798,-3.67998078241765
"1543",-1.5117909090024,-3.65137888289774
"1544",-1.5430866477499,-3.75605043782215
"1545",-1.549504558145,-3.54290576176137
"1546",-1.55338289641995,-3.49740333492904
"1547",-1.53401760738047,-3.58128081541298
"1548",-1.61763847755028,-3.47057680544626
"1549",-1.74696171019543,-2.98861385791958
"1550",-1.80243648077177,-3.01011054992263
"1551",-1.96058432586736,-3.16257256593152
"1552",-2.03107598119155,-3.25856182063089
"1553",-2.12513644085765,-3.39610247075827
"1554",-2.1328448132561,-3.36607035508002
"1555",-2.02319300382288,-3.29491617382496
"1556",-1.95998641661607,-3.25346370175995
"1557",-2.16450266003824,-3.3733049877963
"1558",-2.20787370251903,-3.4036969269611
"1559",-2.14484200925448,-3.31744529172505
"1560",-2.13071362581218,-3.30129054688656
"1561",-2.17788928875407,-3.53635627932869
"1562",-2.08477764829375,-3.24148443441711
"1563",-2.13172324204378,-3.27646899537261
"1564",-2.20767096503073,-3.33241628024665
"1565",-2.26354331234189,-3.34124524267651
"1566",-2.28286485997346,-3.33844951339138
"1567",-2.30290509246071,-3.3080322860403
"1568",-2.32870907602679,-3.349770705503
"1569",-2.32725665957274,-3.40888714358605
"1570",-2.38671229283187,-3.40376233026924
"1571",-2.28470946196092,-3.35441724532422
"1572",-2.16463445411198,-3.30453332341276
"1573",-2.14484740526202,-3.35765739868971
"1574",-1.71711977655146,-2.82819172697962
"1575",-1.58821019549365,-2.88600024709047
"1576",-1.71001714211941,-2.71904028176293
"1577",-1.68826007954091,-2.49720292193462
"1578",-1.55377307310559,-2.75137765752337
"1579",-1.59535537603989,-2.8143553412516
"1580",-1.6564658148381,-2.83568841729573
"1581",-1.55223551520746,-2.71974504194087
"1582",-1.53353920832675,-2.63736657958067
"1583",-1.58379333581092,-2.67332537136023
"1584",-1.60757193071864,-2.66089931872886
"1585",-1.61686087366575,-2.60780969618928
"1586",-1.5853457988154,-2.55132822236252
"1587",-1.51319657141149,-2.53057494810663
"1588",-1.55680827654543,-2.66188724558149
"1589",-1.55780093675479,-2.64776030936221
"1590",-1.31236473483073,-2.69939928229605
"1591",-0.679831299133457,-2.08105771430895
"1592",-0.721338685620112,-2.04969775350159
"1593",-0.527153287856821,-1.66797183998829
"1594",-0.537736747830857,-1.65024866206869
"1595",-0.555392256644546,-1.59755162581023
"1596",-0.637593879248217,-1.55126179059681
"1597",-0.689439848288941,-1.53917413959637
"1598",-0.791954875594042,-1.53079567064764
"1599",-0.851197593510076,-1.43585987083724
"1600",-0.543699280823258,-1.53406134080408
"1601",-0.406537061420574,-1.5012536957656
"1602",-0.436099897833899,-1.51177832222022
"1603",-0.341880757834987,-1.48194062074207
"1604",-0.569634239173213,-1.67917764284347
"1605",-0.579554556179882,-1.66484320788498
"1606",-0.628182156362429,-1.65639082742705
"1607",-0.642377485249326,-1.63331528356093
"1608",-0.636777408643908,-1.6033419507093
"1609",-0.633026283873515,-1.59964759809449
"1610",-0.639091964962737,-1.61043371790335
"1611",-0.654778653262577,-1.66866816833522
"1612",-0.567696945707712,-1.70791885181015
"1613",-0.618029642145254,-1.74493277361374
"1615",-0.503755376500665,-1.59912394310062
"1616",-0.468648383626625,-1.53097516663919
"1617",-0.452179573576776,-1.50103951220281
"1618",-0.469067330746255,-1.53062114184337
"1619",-0.4754678511603,-1.53131688482799
"1620",-0.512948344670258,-1.62342255527322
"1621",-0.496061063087176,-1.64086388013765
"1622",-0.430353958954163,-1.64857816626403
"1624",-0.634682055675309,-1.71742385736786
"1625",-0.452599204798704,-1.63205559005442
"1626",-0.410575383538466,-1.57799318715376
"1627",-0.410378931880522,-1.56248156381837
"1628",-0.4122940772387,-1.56099784973597
"1629",-0.431447925136049,-1.59311062161122
"1630",-0.392152636257524,-1.58618125455527
"1631",-0.384341564103219,-1.59762949955776
"1632",-0.382202250245172,-1.59916075031128
"1633",-0.352593695963823,-1.57221252464809
"1634",-0.378807891190786,-1.60663826029474
"1635",-0.392750695398341,-1.57714073408057
"1636",-0.398429511021116,-1.56900351951851
"1637",-0.405437292067796,-1.55673882332918
"1638",-0.412758776973137,-1.55744297305329
"1639",-0.4271293358972,-1.54930416444384
"1640",-0.459973556275966,-1.5852025632991
"1641",-0.401229579119916,-1.54117078470581
"1642",-0.379143725894064,-1.50033152099774
"1643",-0.384197239834682,-1.49814287845999
"1644",-0.394733692260649,-1.58530331069781
"1645",-0.402634071453757,-1.58961333350967
"1646",-0.406164920156635,-1.59478890071699
"1647",-0.393016176816064,-1.59742708837128
"1648",-0.395520887814722,-1.60212565084729
"1649",-0.389444477874364,-1.58723938505177
"1650",-0.374841699249514,-1.60361118734217
"1651",-0.398505412389719,-1.56359491963092
"1652",-0.395889082634632,-1.55112131492594
"1653",-0.367125745087637,-1.69206932334042
"1654",-0.399849059871014,-1.76162806885916
"1655",-0.99053248674139,-1.47671073134485
"1656",-1.38458784412322,-1.46534250727885
"1657",-1.74482200523694,-1.47617831273867
"1658",-2.42207792379105,-1.54593084989507
"1659",-2.54710003573942,-1.55884838904941
"1660",-2.64479830356017,-1.50127858733603
"1661",-2.76550297919261,-1.50542322507258
"1662",-2.84802633623414,-1.4923641470722
"1663",-3.04117539100655,-1.49983202528132
"1664",-2.96303792224427,-1.69091936629048
"1665",-3.55489980509668,-1.80872273559992
"1666",-2.47493889909587,-1.55102724158115
"1667",-1.04453169808868,-1.45648075925029
"1668",-1.08156113968011,-1.46459456815328
"1669",-1.1929904387587,-1.33490392819325
"1670",-1.19084185132848,-1.3353079741902
"1671",-0.197161754521007,-0.362696366523749
"1672",-0.201942395307047,-0.362012048036557
"1673",0.0942842220082388,-0.432955380854893
"1674",0.488551233726724,-0.511371578825536
"1675",0.739953259609998,-0.559111393848133
"1676",1.71700441243507,-0.735805645211833
"1677",1.95660582792343,-0.817559763626534
"1678",2.17613231526189,-0.884432045292848
"1679",2.42391195294346,-1.01130018487929
"1680",2.65774569017675,-1.09894162266579
"1681",2.84422744679386,-1.20188094186434
"1682",3.03610128833003,-1.32883539768309
"1683",3.03929168717269,-1.32353680176435
"1684",3.28589698094412,-1.49886136849409
"1685",3.31778594160975,-1.53421914100274
"1686",3.36350632635615,-1.54889873061805
"1687",3.7930516297797,-1.82963194555727
"1688",4.25517008568064,-2.13884606625558
"1689",2.6383348161914,-1.05771067137229
"1690",2.59206139287938,-1.01814498360175
"1691",2.57776829729178,-1.01724883849354
"1692",2.57980994716812,-1.03624932851584
"1693",2.44463295719119,-0.861457592682995
"1694",2.64137159239035,-1.04276053684379
"1695",2.63841614603053,-1.01953334662816
"1696",2.65602455332936,-1.01620163013182
"1697",2.71538352377365,-1.06637617151814
"1698",2.6490456633517,-1.03158922113214
"1699",2.68764503622025,-1.01584145672767
"1700",2.40225280754812,-1.07195483742044
"1701",2.44527967781801,-0.961522505994306
"1702",2.19202864136102,-0.842623403640803
"1703",2.20925965468427,-0.784149992104867
"1704",1.66222810946736,-0.643866923887789
"1705",0.769350802592388,-0.573548244568683
"1706",0.972618830017965,-0.631602754555924
"1707",0.214622979028662,-0.473016224117993
"1708",0.287313531475806,-0.508530151304451
"1709",1.20336094178725,-0.484604114930279
"1710",1.33566618372664,-0.481877848132231
"1711",1.40453424202222,-0.489355249814988
"1712",0.45632966034175,-0.534434728568842
"1713",0.737765839766817,-0.521656063555917
"1714",0.833211383811295,-0.53069206399702
"1715",1.23837999780969,-0.617522196587255
"1716",-0.492762305301543,-0.295112327189046
"1717",-0.583122495494616,-0.292702619856581
"1718",-0.768684841712936,-0.392370340523376
"1719",-0.809052766334332,-0.407288966066765
"1720",-0.836216169958622,-0.421429456593775
"1721",-0.867613119302474,-0.431390615758616
"1722",-0.857378439446183,-0.42652318096473
"1723",-0.854198989066231,-0.425242374431509
"1724",-0.861578870612702,-0.422276590499952
"1725",-0.868454351710928,-0.443712699446541
"1726",-0.883271252681628,-0.450745945026187
"1727",-0.894418391733702,-0.465572123984533
"1728",-0.910742919559305,-0.489982665256303
"1729",-0.917417670750831,-0.493256210034793
"1730",-0.921854400958612,-0.516498457776486
"1731",-0.921679013836203,-0.52750997206754
"1732",-0.852562110981227,-0.462849449195757
"1733",-0.86661810780966,-0.400309551107421
"1734",-0.870675583253168,-0.396660411530705
"1735",-0.872452838425852,-0.381080787833904
"1736",-0.841256782179286,-0.424242174006179
"1737",-0.830288543736986,-0.423553986277458
"1738",-0.826290356440806,-0.433907855358169
"1739",-0.833996945221492,-0.461153941599563
"1740",-0.818348366573219,-0.428976114464917
"1741",-0.781120183939707,-0.415110761118443
"1742",-0.766257087921804,-0.412772892771901
"1743",-0.758209312829727,-0.310364262499789
"1744",-0.837269426832739,-0.423664020344884
"1745",-0.842618714415283,-0.399136377399887
"1746",-0.856048929131243,-0.40115211763657
"1747",-0.832929450051481,-0.433069575219384
"1748",-0.825581845165501,-0.435682996738226
"1749",-0.828433877573319,-0.437550365199619
"1750",-0.898222506144216,-0.453359032848808
"1751",-0.906271770317378,-0.447794922752638
"1753",-0.818985179164204,-0.436430566350422
"1754",-0.834010695232854,-0.445297846367272
"1755",-0.860955434868506,-0.442770080593851
"1756",-0.768651436498562,-0.41813692749631
"1757",-0.84084875202662,-0.441974377726543
"1758",-0.83653645945814,-0.442245232526602
"1759",-0.817095477878198,-0.425951487929268
"1760",-0.810563900081682,-0.430904478721665
"1761",-0.817453231336983,-0.414977763857457
"1762",-0.818553367617293,-0.415820299222001
"1763",-0.857040405890456,-0.425635902422069
"1764",-0.866626791789859,-0.4309606054341
"1765",-0.852361104924832,-0.424178057784049
"1766",-0.898569729310876,-0.447016143552833
"1767",-0.925954937793044,-0.478005020024589
"1768",-0.90204585418808,-0.444093600553661
"1769",-0.935667543426895,-0.459448187054112
"1770",-0.959662611708364,-0.466105020395344
"1771",-0.959953400717001,-0.469061401827608
"1772",-0.971925772715917,-0.481732129411916
"1773",-0.98301519234742,-0.482348909591467
"1774",-0.926643598236261,-0.446096952742281
"1775",-0.965633791892046,-0.453049253831262
"1776",-0.925944131706687,-0.441390882851301
"1777",-0.840790859623213,-0.405225184383248
"1778",-0.830655678545615,-0.414057868057302
"1779",-0.812919406414201,-0.412125507998189
"1780",-0.81570265666769,-0.418881106112618
"1781",-0.800253647611072,-0.417880573328056
"1782",-0.737890737976015,-0.409606603632108
"1783",-0.826626920444621,-0.425904908152442
"1784",-0.886134046387456,-0.441054789376478
"1785",-1.33623048308447,-0.0610962242871967
"1786",-1.49788599487626,-0.00292689403453709
"1787",-1.6373407917312,0.02292183678655
"1788",-1.68531239327873,0.0129345651323238
"1789",-2.06664742730641,-0.0713963265087962
"1790",-2.07262863336585,0.092073863253507
"1791",-1.69753071193229,0.0106592652979518
"1792",-1.71568394665922,0.015471205527569
"1793",-1.75373685326761,0.0444775775728861
"1794",-1.7986769364705,0.162323939345596
"1795",-1.68891553484292,-0.00494278162126274
"1796",-1.75367883574815,0.076954257563037
"1797",-1.790604563317,0.0745110481442986
"1798",-1.80963656790729,0.152035511071851
"1799",-1.88609385612923,0.00241259682879354
"1800",-1.91480957576483,-0.0205189359760323
"1801",-2.01125762057584,0.000726609733892011
"1802",-2.06652180255909,-0.0306255963541792
"1804",-2.18308188437821,0.0737071460894878
"1805",-2.23231050140346,0.0853575037639665
"1806",-2.1795783064669,0.125994755085855
"1807",-1.92958292431382,-0.0284995030098855
"1808",-1.92167233094009,-0.056020800196201
"1809",-1.93696109377932,-0.0778387043526572
"1810",-1.94397366149919,-0.0626940490581232
"1811",-1.94721646639078,-0.105666716023761
"1812",-1.79128505496332,0.109537832110602
"1813",-1.80526293201949,0.160250903800764
"1814",-1.81128230680122,0.171808036244267
"1815",-1.83669950683822,0.176600071082282
"1816",-1.86221380379124,0.186608733260313
"1817",-1.89880111250486,0.181368859475651
"1818",-1.83538004168123,0.167620720956757
"1819",-1.80942495651765,0.193209630944815
"1820",-1.80827540834683,0.192318291157239
"1821",-1.81701889410671,0.186354086162061
"1822",-1.8268391230608,0.189161374786011
"1823",-1.88566764984054,0.121807533418297
"1824",-1.82829759699973,0.205789713711356
"1825",-1.81848939115298,0.176832486513592
"1826",-1.83227895485736,0.165940964657707
"1827",-1.78517401782507,0.203814875448185
"1828",-1.77146120621925,0.206551971669542
"1829",-1.80729970013242,0.267250426565636
"1830",-1.76341060536141,0.306023268703429
"1831",-1.74840740983133,0.320950022971827
"1832",-1.73790387647035,0.375405313113844
"1833",-1.58316235153435,0.405281752817425
"1834",-1.81220362611523,0.0785392399112228
"1835",-1.84992093462605,0.01780308549022
"1836",-1.9231719744253,-0.126910286470601
"1837",-2.15761811501867,-0.325122015351042
"1838",-2.15728213477082,-0.365701960763396
"1839",-2.14558441947237,-0.408850514818221
"1840",-2.13970736171456,-0.418542900575203
"1841",-2.12975667954721,-0.422035714876089
"1842",-2.12488338631677,-0.432484143890229
"1843",-1.87581355895799,0.0539631836641231
"1844",-1.7427018433301,0.0273962214951066
"1845",-1.86237748873186,0.0925812623417404
"1846",-4.18799217066341,0.999909035197914
"1847",-4.61595616068584,0.946517836487261
"1848",-5.04326620752877,0.881137550038973
"1849",-5.23556521468928,0.841472366791851
"1850",-5.34196969464227,0.701807603159964
"1851",-5.44020264200295,0.635586095999935
"1852",-5.44345356914282,0.639180881384251
"1853",-5.35973595912212,0.61548211456819
"1854",-5.24849272873642,0.624397869065478
"1855",-5.22064687810539,0.616749303757716
"1856",-5.48199495015607,0.60011893983227
"1857",-5.3399234156784,0.689555871964136
"1858",-5.27050712140114,0.660500096407712
"1859",-3.9313809151665,1.11792167416474
"1860",-3.84065121311977,1.17564501107075
"1861",-3.8662615071368,1.13742993273944
"1862",-3.65280252682974,1.11745427947754
"1863",-3.75799148407149,1.2331409412053
"1864",-3.79054302224375,1.28751403178387
"1865",-0.134623543980833,0.0846558113595051
"1866",-0.194540809644266,0.17222331745408
"1867",-0.285777993266327,0.274349454788988
"1868",-0.350480228066616,0.321845151728064
"1869",-0.388697737997101,0.333431399559119
"1870",-0.75128043596508,0.470598554534943
"1871",-0.381354626761356,0.329396524021876
"1872",-0.377635099113218,0.32805919120412
"1873",-0.490659528898532,0.431233136028858
"1874",-0.6202219210809,0.516170715907546
"1875",-0.778328244594214,0.629446553388181
"1876",-0.971448441720622,0.754663366005502
"1877",-0.50988552380819,0.454686354700667
"1878",-0.545849468659152,0.476202987873317
"1879",-0.546065378604202,0.467889671739786
"1880",-0.565439486151413,0.468101432682386
"1881",-0.606875853089466,0.480438976833002
"1882",-0.595081389023026,0.477213684512683
"1883",-0.540607185294735,0.489925498401457
"1884",-0.512795204590283,0.532314398303745
"1885",-0.650854151158512,0.442639736225596
"1886",-0.63017979362147,0.487161093009105
"1887",-0.665687432580022,0.496196171967561
"1888",-0.704567646798028,0.49768042496741
"1889",-0.628927441556896,0.489133422044314
"1890",-0.538853786615381,0.452967851610703
"1891",-0.593785484345962,0.430365019962654
"1892",-0.468184576819214,0.432410558966075
"1893",-0.427401862288607,0.365292337038731
"1894",-0.433054070740684,0.381306631792874
"1895",-0.419816295167408,0.34829528264063
"1896",-0.36235240375913,0.280086719376764
"1897",-0.429030693966735,0.468379848611201
"1898",-0.715820767812354,0.629267241953335
"1899",-0.882114334596042,0.704636873429299
"1900",-1.00937575409891,0.753520412012936
"1901",-1.05320012181515,0.727722669215447
"1902",-1.05537279940572,0.784950660814283
"1903",-1.12513853855802,0.827611773209174
"1904",-0.88876006576918,0.711799721325576
"1905",-0.911585515110704,0.732162337780873
"1906",-0.706487893102863,0.65362220669943
"1907",-0.786841077472443,0.745421144787848
"1908",-0.507926990925399,0.463588342183733
"1909",-0.522456853511574,0.476402313055075
"1910",-0.689842501931197,0.626879381970411
"1911",-0.686644540861232,0.632065253011916
"1912",-0.686347876512978,0.633160275706944
