id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
Q5LHV8_BACFN/618-1011,0.069084786,1.1798806,0.3501934,-0.058500662,0.017366258,2.6348178,0.042170666,0.23104407,-0.6286983,1.0898342
D5SHY3_STRC2/42-378,0.0110505605,1.9477956,0.45847443,-0.009072499,-0.118863896,-2.3507628,0.04075005,1.2198153,-0.4634785,-1.3983335
A9E325_9FLAO/25-356,-0.08000384,-1.0133848,-1.3088104,0.00827936,-0.053337052,-0.8472163,-0.00051464513,2.3121767,-1.5943139,-2.5825348
A0A246K5J4_9SPHN/32-389,-0.03232724,-0.27841523,0.59694487,0.0010099784,-0.007170303,-0.8097424,-0.005326953,3.3722436,-0.65404075,1.2028223
A0A098UE22_9BURK/31-362,-0.04005365,-1.5258477,-1.8588314,-0.01918271,-0.01883316,0.81084555,-0.02978922,-0.83208674,1.3481456,-0.35333169
A0A2E7ZT03_9DELT/224-587,-0.002683117,-0.91285837,-0.6693869,-0.025500292,-0.039654486,-0.26576114,0.04796641,0.0018719658,-0.037404917,-0.55315155
A0A1A0KFH1_9MYCO/53-478,-0.04714293,2.4447522,-1.4223235,0.00819535,-0.031504497,-0.17460915,0.016507633,2.2353783,1.8486937,0.8732373
A0A2G1W761_9PLAN/142-520,-0.013588153,0.39723173,-1.3326229,-0.03345211,0.023339557,-0.90365,-0.0512587,-0.08606289,-1.3191438,-0.010004506
A0A0S4P5N3_9BURK/37-393,-0.007234252,-1.2344979,0.11293353,-0.05209385,0.043207534,0.08377285,-0.062076163,3.5167382,-0.291031,0.75020605
K6YL95_9ALTE/28-377,-0.0010993711,0.21397439,-0.01415306,-0.015494546,-0.021288494,0.32881936,-0.0029041432,2.8521082,-0.23147576,0.15575057
A0A257L8Q4_9BACT/30-373,-0.023576234,-0.047837712,-0.5192698,0.047862425,-0.03628147,0.8138603,0.002353996,2.1874313,-1.5997589,0.14723247
A0A1V9EYF3_9BACT/17-359,-0.034904297,0.004060924,-0.43645594,0.019562287,-0.06625322,0.6092002,0.018026214,2.2965207,-1.7307777,0.68495023
A0A1H8ALI8_9SPHN/25-382,0.035219572,-0.49846873,0.12698676,-0.0852914,0.018320909,-0.7844108,0.002600249,3.5272915,-0.53188556,1.1726484
A0A1I2U8M3_9BACT/599-968,-0.013647165,1.4096427,-0.7316546,-0.10554581,-0.013517223,2.9261327,0.013418086,0.9334063,0.52908254,-0.29158792
A0A1G5WR66_9BACT/599-964,0.00114866,1.2499926,-0.7201712,-0.122477256,-0.0189003,2.6955094,0.019656451,0.92935246,0.7346707,-0.088572934
E1R132_SEDSS/9-352,0.063267484,0.51076144,-0.3253156,-0.0025005266,-0.02531171,0.87703675,0.030534538,0.1304139,0.19600202,0.37319073
A0A1T5IMH3_9BACT/575-947,0.008595847,1.1601183,-0.75284696,-0.053062767,-0.037438646,2.5822203,0.04376699,0.6709261,0.32386446,-0.13328438
A0A1H7W497_9BACT/46-396,-0.004772208,1.0137876,-0.41378066,-0.03934592,0.011209434,-0.18635355,0.018674275,1.417945,0.08420047,-1.3063577
A0A223KNA6_9BACI/10-366,-0.038242124,0.0011786874,-0.9287259,0.029598428,-0.009263,0.46865723,0.012471002,1.8266064,-1.4040501,-0.33671635
A0A0E9N2E5_9BACT/34-366,-0.004832831,-0.5714634,-0.56113374,0.018891549,-0.052193277,-0.50950986,0.017508566,0.65104145,0.4709648,-1.5138001
A0A1W9JMP6_9PROT/132-462,-0.03927057,0.3068884,-0.52840877,-0.035395235,-0.0154561475,-0.29073614,-0.007596191,1.023738,0.15748312,0.02560192
A0A249SS37_9BACT/606-975,0.014004537,0.40323102,-0.65897197,-0.071026996,-0.025997913,2.4592378,0.06281916,0.8586684,0.3877344,0.71867615
A3U9T2_CROAH/590-958,0.015530439,0.5113761,0.54382175,0.028663347,-0.029837862,3.3730972,0.006933298,0.9719153,-0.72938687,-0.92656744
A0A0R1MKQ7_9LACO/60-351,-0.016063118,0.46174738,-0.51657504,0.06991765,-0.004532246,0.5217155,0.018765952,0.36205637,1.7848226,-1.7265649
L1P3A5_9FLAO/586-952,-0.019502219,0.6329372,0.09569957,-0.12266987,-0.023720894,2.8550472,-0.0044289045,0.80286103,0.50153005,-0.4331041
A0A1G9DG74_9BACT/27-367,-0.021571165,-0.6656529,-0.05753897,-0.015070064,-0.010993879,0.120575905,-0.054179993,1.7671545,-0.7814041,0.31840053
K7ASZ5_9ALTE/30-381,0.0062458725,0.36263797,0.124314085,0.0002632644,-0.04526069,0.24132623,0.0003308244,2.950899,0.11071555,0.14617907
A0A1I7V7E9_LOALO/2-363,-0.0057996786,0.6022479,-1.7768545,-0.0034264866,-0.036291845,1.2487214,0.0724921,-1.6497961,-1.8673079,0.6714413
I1GWP3_BRADI/480-904,0.0069788327,-1.5174388,-1.7050555,0.086324476,0.015777426,2.49827,0.01318812,-0.61862254,-1.540974,1.4193357
A0A1D6BNM3_WHEAT/481-908,0.024499848,-1.6041061,-1.7325733,0.119278625,0.006462574,2.6890419,0.021959307,-0.7201519,-1.5583533,1.4316365
A0A1D6CQT6_WHEAT/483-779,0.0060557555,-1.9360048,-2.0010061,0.10475194,-0.007386774,2.83491,0.007454239,-0.63832295,-1.5491563,1.7739687
A0A287XH93_HORVV/480-907,0.01967042,-1.514343,-1.7324872,0.12060306,0.005560644,2.6449776,0.031291306,-0.68598205,-1.5687977,1.4205177
A0A1D6C5A4_WHEAT/483-779,0.010560315,-1.8315963,-1.9330465,0.10660232,-0.00799552,2.7920885,0.010647628,-0.64242494,-1.5784216,1.729689
A0A1F5C6B3_9BACT/23-359,0.000317563,-1.2923323,-0.25296533,-0.024960818,0.0015472751,0.96494293,-0.0076820813,2.132398,-0.49524826,-0.05523974
J1KTV6_9FLAO/27-358,-0.07940249,-2.200715,-0.14607903,-0.091944255,-0.035408944,-1.1505886,-0.024147037,2.1461136,-1.5003313,-3.7445009
A0A1G6P5F5_9BACT/599-968,0.014591134,1.4858538,-0.49707052,-0.09603775,-0.01764479,2.6462095,0.035406653,1.0833093,0.36899316,0.059616413
A0A179DDG9_9SPHI/221-582,0.024031429,0.4052534,-1.272273,0.027664829,-0.016156953,2.7940617,0.04469912,0.7653247,-1.5165377,0.51640767
A0A0R1LX23_9LACO/71-391,-0.005225421,0.66972595,0.15579051,-0.04370167,0.0362413,0.5446613,0.028651714,0.50030124,1.2269267,-1.6433711
A0A1I1S9Y8_9FLAO/30-359,-0.050447278,-2.2150087,-0.14542924,-0.08938478,-0.029787578,-1.054114,-0.010391995,2.046138,-1.4875884,-3.1645288
A0A1W2D1F6_9FLAO/26-346,-0.092163384,-0.07491439,-1.7797414,0.067381784,-0.054131247,-1.051797,0.011487339,2.4530666,-1.977399,-2.7590837
A0A1A9LFH8_9FLAO/35-367,-0.0511899,-2.0811384,-0.1398053,-0.07861762,-0.0457083,-0.9105982,-0.039811682,1.4917346,-0.694617,-2.7654634
K4IAS6_PSYTT/29-361,-0.053976115,-2.2900314,-0.15755583,-0.019369205,-0.059036396,-0.87716746,-0.0053569376,1.7552215,-0.947231,-3.1520975
A0A1I0WTE8_9FLAO/619-988,0.022241145,1.2353977,0.13430026,-0.007948175,-0.05223624,3.3575652,-0.024847377,1.838289,-0.116584584,-0.8455981
A0A1M6BHH3_9FLAO/590-956,-0.013078864,0.4795476,-0.1774069,-0.11066476,-0.011141642,2.8657384,-0.06980719,1.1618077,-0.078233376,-0.8536341
A0A0Q5VA40_9FLAO/96-417,0.03624877,-0.05992755,-0.42137513,-0.037889585,0.008266652,0.1951938,-0.0030655153,0.6186423,-1.0716815,-0.3682626
A0A1I1ER39_9BURK/23-343,0.012347805,-0.63360363,-0.49797505,-0.09257553,-0.043674953,-0.6138017,-0.033904094,1.1392279,0.19896652,-0.96877193
A0A1J0LQA6_9FLAO/58-395,-0.04324613,0.32906035,0.09697686,-0.030833723,0.0024953596,0.71917593,0.012831524,2.6396232,-1.1869057,-0.6530961
A0A1A2LEC7_9MYCO/7-378,-0.059170485,-0.09777291,0.00032503344,0.035879534,-0.1177142,-3.052239,-0.047359046,-1.949274,-0.30456334,1.661848
A0QWR8_MYCS2/7-381,-0.051669948,-0.18880151,-0.17848386,0.07711757,-0.12436678,-3.0175722,-0.0241707,-1.8920667,0.10288787,1.5998771
A0A2C9LSZ0_BIOGL/92-439,0.006399467,-0.16313316,0.16078396,0.007935862,-0.051103186,1.0203834,0.03593328,0.9881504,-0.37964368,-0.2611248
G7F0X9_9GAMM/27-351,0.015207345,-0.37981114,-0.15752023,-0.05286204,-0.01157124,-0.7679582,-0.018333148,1.3056804,-0.96697646,-1.3793491
G9PBX1_HYPAI/2-385,0.035697803,-0.34855923,0.23095697,0.019183604,-0.025078993,0.21675076,0.031690117,1.341081,0.19505948,-0.27395958
A0A136A5E0_9ALTE/194-539,0.03494756,-0.55699974,-0.49981862,0.00079767033,0.009544445,0.444991,0.00349484,1.3276975,0.049570497,0.6113339
A0A150YGY6_9BACI/5-337,-0.015844272,0.4004691,-0.5279027,0.030857986,-0.083922744,0.13184878,0.03380139,1.8785855,0.2912708,-1.178317
C6CYX1_PAESJ/25-377,0.034477063,1.9275284,-1.9860402,0.008161986,0.017537078,-0.31386933,0.026305031,-0.35553885,-0.3382854,-0.20193203
A9KL64_LACP7/23-381,0.01804294,1.4431698,-1.4609265,-0.058534496,0.080951706,-0.24121077,-0.023384955,-0.2738019,-0.38294256,-0.31281587
A0A1V6LUJ9_9FLAO/28-345,0.045690913,-0.449403,-0.21488482,-0.028616982,0.020040637,-0.09116311,0.04247051,-0.14247718,-1.5839814,-1.4645671
T0LX84_COLGC/25-420,0.014023802,-0.5764327,1.0379004,0.070323184,-0.0752655,-0.10950218,0.011605725,-2.0965056,-0.04893218,-0.112949714
Q18BY9_PEPD6/63-401,0.05716318,2.1446598,-0.9581881,-0.055374704,-0.029926527,0.26321924,-0.002193544,0.31420743,-1.9153337,0.37050483
A1ZVC5_9BACT/35-382,0.024773285,0.20782067,-0.367611,-0.041047372,0.005266307,0.2697999,0.013791889,0.893026,-0.77042866,-0.38865346
J3CPZ8_9FLAO/43-370,0.03274345,-1.0517166,-0.47655115,-0.004933657,0.002554765,0.30270848,0.026694896,-0.22990218,-1.0956796,-0.14687084
A0A268IA01_9BACI/81-428,-0.05415807,1.6661674,-1.6645184,0.05869755,0.0211565,1.6599159,0.030169226,1.9236007,-1.3190173,1.5260304
A0A068NSW7_9BACT/1-339,0.018196145,-0.5674551,-0.47296062,-0.1546858,-0.018990709,-0.7834786,-0.019480724,1.2238674,-0.4325751,-1.0078728
A0A1M3MW61_9DELT/223-570,0.022204097,-0.69772595,-0.52838534,-0.001702629,0.0054790024,0.29783884,-0.004087407,1.3142699,0.14134343,0.71114105
A0A172U319_9BACT/15-333,0.019656926,-0.26878947,-0.08295559,-0.038289793,0.010451654,0.041233912,0.017442688,1.1036427,-0.1015611,-1.6078045
A0A1F3LV66_9BACT/23-361,0.061863124,0.6827938,-2.6363978,0.08298129,-0.06212133,0.7797957,0.030544585,-0.10886182,-1.2675749,-0.20284492
A0A1L6R4P1_9FLAO/49-427,-0.10213547,1.2889816,-2.5031736,0.087810695,-0.068962,-1.5139024,-0.021166716,-0.36124003,-3.0405853,-1.3809793
A0A1I0PC43_9BACT/621-991,0.024243714,0.54244107,-0.8239997,-0.06298478,-0.027605895,2.5471113,0.03329643,1.0598854,0.1760064,0.49708045
A0A0Q5TFG2_9BACT/626-999,0.009947889,1.5337024,-0.43467122,-0.030813644,-0.016256219,2.4492276,0.0515027,0.100892276,0.2281183,0.5736655
A0A1G6BXK2_9FLAO/53-430,-0.0523887,1.3056307,-2.840656,0.111035176,-0.057679825,-1.2142236,0.0053486936,-0.45507723,-3.6472971,-1.6561606
A0A1D7QNG8_9SPHI/51-369,0.0054057576,-1.3483586,-0.6467564,-0.039787926,0.000103088096,-0.2765237,0.06401862,0.14229178,-0.32553434,-1.1374917
F4QJ84_9CAUL/48-380,-0.042147897,-1.4331148,-0.9242007,-0.040320277,0.0057068896,-0.5631496,0.08541226,-0.096100226,-0.17632742,-0.8561344
Q037P7_LACP3/72-394,0.014825748,0.3243837,0.15434,0.05140932,-0.0045291353,0.5379975,0.05433875,0.97096115,2.0200257,-1.7044065
K1M2Q6_9FLAO/27-365,0.019213839,-0.00061587617,-0.14027058,-0.051864676,-0.018066779,0.27235344,-0.014393833,2.176799,0.4816659,-1.7910012
A0A1B1FWS3_9BACT/546-924,0.013712127,0.89634746,-0.6825164,-0.14915995,-0.026932407,1.8343068,-0.020621207,0.62587583,0.5074641,-0.48208484
A0A1Q3GKN7_9BACT/29-351,0.012433823,0.05589822,-0.48869398,-0.050720185,0.0040269606,0.0055436767,0.0017942004,1.062342,-0.60223716,-0.80144113
A0A1Y2PA70_9FLAO/26-354,0.027709097,-0.52182543,-0.67531496,-0.066028394,-0.041336887,0.21491396,0.0023115277,1.084451,0.13454166,-0.90132517
A0A0B7I8R6_9FLAO/588-953,0.014717539,1.1026031,0.67859715,-0.075852156,-0.04973399,2.775155,0.05335241,0.9122565,0.690521,-0.20764558
A0A0Q9A326_9FLAO/30-359,-0.051533196,-1.9761561,-0.096518114,-0.08988612,-0.023961456,-1.0526354,-0.041792113,2.026439,-1.4765887,-3.3736882
A0A0J1BSH8_9FLAO/23-351,-0.053582083,-0.73550075,-1.326756,0.015472224,-0.03489142,-0.30212954,-0.032869738,1.9665629,-1.1858132,-2.4053462
A0A081PJY7_9SPHI/29-371,0.03768525,0.3828655,-3.885442,0.06823493,-0.09153994,1.4230584,0.044567265,-0.1899279,-1.4287502,-0.24811254
A0A1Z9TE75_9PROT/49-449,-0.0069802245,0.4532161,-1.2466167,-0.07578776,0.01949899,-1.2891593,0.006355338,-0.6026548,-0.958185,0.20322067
A0A1T5F7W8_9SPHI/60-404,0.030986767,0.24619623,-4.7351203,0.07628861,-0.105796136,1.99639,0.038533136,-0.23567839,-2.0019505,-0.41923225
A0A0U1NTM6_9BACI/7-324,0.020642174,-0.6981013,-0.4910135,0.046887845,-0.016248686,-0.14598757,-0.0026988685,1.1275175,-0.26405102,-2.0033803
K1RL83_CRAGI/15-352,0.02850709,-0.29996163,0.11207098,-0.024061872,-0.01698668,0.858105,0.022714097,0.80895627,-0.3529833,-0.20518334
A0A0K9YPL6_9BACL/41-378,0.06567355,2.4249208,-0.6804395,-0.026219388,-0.03642883,0.0067354883,-0.03230876,0.3693115,-2.2753553,0.40671206
A1ZIL4_9BACT/41-403,-0.005697021,0.049148154,-0.9932134,-0.049675904,-0.003913773,0.4189533,0.022447221,0.56583476,-0.45371908,-0.45779914
A0A068NWW9_9BACT/30-382,0.0073472275,-0.8953217,-0.894323,0.029010424,-0.04397998,0.042464416,0.030740712,0.016152434,0.74234605,-0.37280178
R8P2I1_BACCE/7-339,0.0005787444,-2.0080643,-0.011445692,-0.12569532,-0.046612687,1.9223757,0.004356481,-1.1205397,-3.4350395,-0.54294634
E8R579_ISOPI/56-395,0.040619917,1.0536109,-0.3880836,-0.058641367,0.011177199,0.5008792,-0.04310852,0.695523,0.78051496,0.8532237
A0A1Q7F6N4_9CHLR/34-364,0.052547324,0.9660438,-0.0077384524,-0.081197225,0.006537512,0.6472206,0.018587021,0.5795222,0.25258672,0.61889666
A0A016T9E5_9BILA/24-381,0.07888883,-0.6199865,-1.0209764,0.050640117,-0.0016871095,0.9989536,0.0432936,-1.6204944,-0.6399875,0.57724106
K1PXJ1_CRAGI/27-387,0.028524527,0.37737724,-0.8449203,-0.03584467,-0.020255437,0.7067996,0.0057280585,-1.5113493,-0.40953988,0.78871346
A0A1T4NK11_9BACT/55-405,-0.019007633,-1.9004043,0.17456238,-0.041793287,0.046339847,-0.77667326,-0.034624796,1.1256193,-2.4286916,-0.10810323
I2EUR7_EMTOG/39-411,-0.015759366,0.52293974,-1.2179538,0.0047021676,-0.027152933,-1.4192538,-0.035845693,-0.7341439,-2.7232025,-0.96658623
A0A1Y2B3N9_9FUNG/37-357,0.041317753,-0.5905014,0.3765865,-0.0025976952,-0.0407574,0.5402659,0.02043398,1.3070004,-0.47223806,0.04299039
A0A162F7M3_9BURK/46-426,-0.06941157,-0.77961016,-1.0211945,0.09194157,-0.09558474,-2.3715432,-0.00019410625,-0.18644688,-0.95705837,-0.47906172
A0A1T5BY14_9SPHI/46-388,-0.034266356,0.530741,0.15070409,-0.07763617,-0.032265104,0.94348544,0.016470421,3.9213147,-0.8955509,-0.030095484
A0A1Y2G9C4_9FUNG/40-387,0.023573564,-0.80408967,0.18600783,0.003290156,-0.0027734637,0.55846363,-0.0108798295,1.2121716,-0.2715842,0.24798052
A0A0Q9IFY7_9BRAD/38-371,0.050443683,-0.006150943,0.46193466,0.001645986,0.01638317,-0.010838008,-0.006156493,1.6914204,-0.5477784,0.6387824
A0A1G6HM79_9BACT/58-407,-0.0062583615,-0.680097,-1.8396432,-0.049455613,-0.042346902,0.14939006,0.032214597,0.4174248,1.1923851,-0.94071496
A5VF84_SPHWW/65-405,-0.048558198,-0.7307386,-2.3775637,-0.00480501,-0.07672912,-0.26566023,0.01449408,0.98855036,-2.2817829,1.07854
A0A1F5LDP5_9EURO/8-404,0.018222263,1.5629666,-1.1065595,-0.010843499,-0.06895215,-0.66191906,-0.0009127967,-2.538288,-1.186771,-1.3632475
S8FEJ3_9BACT/40-407,0.0138065545,0.46138263,-1.6678245,-0.0076525304,-0.025246335,1.0610664,0.023864549,1.0827241,-0.21224959,0.60663426
R7EMU2_9BACE/39-422,0.0003107849,0.350402,-2.0699756,-0.019736538,-0.008494963,1.3553067,0.0189152,1.4458767,0.06134852,0.82391834
A0A0K9YMZ1_9BACL/10-371,-0.04116411,-0.09982697,-0.8390571,0.0021731239,0.006748732,-0.027227588,-0.02301919,1.8650274,-1.113938,-0.14725311
A7E8V9_SCLS1/4-398,0.024962207,-0.60925317,0.17533334,0.0024660006,-0.045070365,-0.5813481,-0.034968566,-2.3517632,0.35315597,-0.6423909
A0A094HAU6_9PEZI/4-394,0.02162573,-0.81427497,0.5667019,0.026704032,-0.047842015,-0.19409864,0.0053741783,-3.0909145,0.69606185,-1.2951095
A0A094FWI9_9PEZI/4-394,0.017934443,-0.943433,0.6317239,0.029132335,-0.056544557,-0.09327221,0.013445184,-3.2706954,0.80338734,-1.3685052
A0A094G7Y1_9PEZI/4-394,0.0057386076,-0.77504265,0.31907284,0.12874281,-0.041636657,-0.2523211,0.0116479695,-2.6647341,0.9362203,-1.6516893
L8FUD2_PSED2/4-395,0.023979701,-0.8625476,0.5207541,-0.010630744,-0.030307982,-0.32413846,-0.021912891,-2.7770622,0.70505524,-1.0778244
A0A094AW80_9PEZI/4-393,0.008714721,-0.93830717,0.63469946,0.036285616,-0.041359067,-0.27176484,0.0065698847,-2.7691052,0.6414582,-1.1118634
A0A1B8E0N3_9PEZI/4-395,0.013723812,-0.76585466,0.51867205,0.046192326,-0.052546524,-0.20866922,-0.0027991794,-2.7299237,0.6213507,-1.0915478
C4JL28_UNCRE/4-393,0.017406883,-1.5592384,0.03479494,0.065746486,-0.05756881,-0.5352183,-0.030264717,-2.682564,0.5527289,-0.33293757
A0A136JA27_9PEZI/4-388,0.04227505,-0.50274086,-0.013509594,0.04704158,-0.0053021368,-0.459928,-0.026564185,-2.213777,0.28319198,-0.44621
A0A194X6Z5_9HELO/4-396,0.017451,-0.57046264,0.2695191,0.069379516,-0.03205419,-0.32180578,0.004339546,-2.2216866,0.5690258,-0.79886216
A0A1L7X6P5_9HELO/4-396,0.030805033,-0.6683517,0.21122354,0.05318813,-0.021943877,-0.2937791,-0.005755201,-2.1159184,0.429677,-0.6353374
A0A194XB04_9HELO/3-400,0.0053640055,-0.7073291,0.21615148,0.023103122,-0.023728723,-0.68408275,-0.030211788,-2.6320562,-0.17558853,-0.60601616
A0A0D1PEJ4_BRAEL/14-341,0.055189095,-1.3639541,1.0052722,0.0063093007,-0.032991193,1.4029658,0.03275671,-1.4520687,1.3320844,0.15398628
A0A0X3SMZ1_9ACTN/19-385,-0.06569383,0.023409467,-1.6787741,0.06524802,0.0075093936,-1.4233284,0.12417556,-1.7078589,-1.4585998,2.9081051
R7JY91_9CLOT/9-387,0.042600706,-0.55584574,-1.7111993,0.07789419,-0.061050758,-1.2047906,0.07524355,-0.7457766,0.29160583,-0.6807143
A0A0G2J627_9EURO/4-376,0.010815852,-0.435298,0.52312213,0.012978035,-0.012575303,-0.3813838,0.031863347,-1.5459592,-0.33679563,-0.4886525
L2G5Y3_COLGN/50-385,0.01600796,-1.0761086,0.3470319,-0.10664048,0.023574943,0.5414446,-0.01878545,-0.5258976,-0.9647855,0.44344944
A0A0M1P4R2_9BACL/4-324,-0.017816082,-1.2372284,2.0940864,-0.108880736,-0.008008296,0.15012702,-0.05260576,-0.15230474,-0.6123328,-1.1645797
A4BCQ6_9GAMM/27-369,0.0031982728,-0.8592404,-0.26572356,-0.007986441,-0.0011558495,0.5061851,0.023268916,0.5250463,1.1877826,0.29195553
A1S5A2_SHEAM/27-366,0.015520573,-0.3468778,0.17070225,-0.11440378,0.035760522,0.4251012,-0.009816997,-0.08652919,-0.19632743,-0.642272
A0A257EL63_9PROT/18-400,-0.028830552,1.2359095,-1.575021,-0.062657475,-0.039149955,-2.2954433,0.011175621,-1.1595198,-0.56513923,0.44542918
A0A1I5WWE5_9BACT/30-372,0.01634188,0.32115334,-3.654306,0.057773747,-0.07984731,1.3740997,0.05511857,-0.33815783,-1.1403321,-0.11550327
A0A1I1FLF7_9SPHI/31-374,0.019733509,0.27859557,-3.2303967,0.088701464,-0.10512593,1.2345753,0.014146779,-0.14799444,-1.1362132,-0.17087474
A0A258WY82_9SPHI/29-371,0.042687014,0.28289434,-4.2701592,0.04513026,-0.090174325,1.8401163,0.050655425,-0.6114405,-1.653975,-0.6082364
A0A1H4GNA2_9SPHI/30-365,0.0384143,0.40265888,-4.0627794,0.053437196,-0.10600664,1.6618997,0.025253318,-0.20896092,-1.7316228,-0.30383468
A0A1I3PA39_9BACL/10-327,-0.006204375,-0.37712932,-0.49815288,-0.025252858,-0.018172277,-0.47312394,-0.02853978,1.0553969,-0.48746234,-1.7894601
Q65L64_BACLD/9-347,-0.019047806,0.6308907,-0.5074381,0.0067584114,-0.028977219,0.19074863,0.016072784,1.8279785,0.287614,-1.2602689
A0A1A3HN80_9MYCO/17-384,0.021007074,-0.047976628,-2.6715033,0.11006458,-0.060985513,0.40144217,0.08153598,-1.7083482,-3.1687756,3.1309688
X8F565_MYCUL/1-356,0.021412706,-0.09975019,-2.565032,0.10392994,-0.057356,0.4394671,0.03534357,-1.6142924,-3.0810833,2.9179685
A0A1T5J638_9BACT/27-356,0.01825311,-0.07419549,-0.34660202,-0.07269228,-0.017411327,-0.024789974,0.008972336,0.8302303,-0.2819422,-0.86867976
A0A1B8ALT1_FUSPO/3-385,-0.0028057685,1.1221197,0.62416047,0.025546502,-0.07828215,-1.1139469,-0.040117566,-3.4819875,-0.0037663728,0.54891104
X0J143_FUSOX/35-404,-0.023617545,1.2169737,0.9569322,0.023652587,-0.08446267,-1.805554,-0.0643796,-4.3500576,-0.41867757,0.856964
A0A194V2G4_9PEZI/5-371,0.031977028,-0.23975898,0.18870646,0.002922628,-0.025665944,-0.59101826,0.01689002,-1.7264692,-0.14034961,0.18293
A0A238XCW8_9FLAO/34-355,0.0011930168,-0.81593585,-0.7988265,-0.03063793,0.031512514,-0.49158326,0.026824508,0.2904533,-0.77835304,-1.4339669
A0A0N0S639_9ACTN/41-377,-0.05171583,2.375525,-0.42527744,-0.06633113,0.011507044,-1.7939572,0.023589436,1.4932684,1.4578803,-0.17038502
A0A1Q5MB93_9ACTN/41-375,-0.044147078,2.3407338,-0.41139475,-0.061532058,0.0006492492,-1.6861845,0.0241054,1.4444091,1.2982056,-0.12298389
A0A1H1SXI4_9ACTN/8-345,0.037317198,-0.326848,-0.40521094,-0.026843583,-0.049544103,-0.85483366,0.032853894,1.2214206,-0.26286954,0.9980934
A0A239PL34_9PROT/19-373,0.006349555,-0.37094644,-1.1585088,0.015712576,-0.07003936,0.24099445,-0.01723564,-1.3374664,0.7584258,1.5119965
A0A1G8T5A9_9ACTN/17-364,-0.03313327,0.61791694,1.2368177,0.047911398,-0.00055673905,0.37108645,0.0020687394,-2.35066,0.4394874,1.9927732
A0A0L8QJG0_9ACTN/19-378,-0.01714631,0.7206492,1.0718848,0.04344129,-0.00031471625,0.42478222,-0.031327557,-2.0852134,0.38154274,1.6673601
F3NC15_9ACTN/15-370,0.014225198,0.169231,-1.5356412,0.051551092,-0.06262885,-1.0112944,0.04196977,-2.6583807,-0.8093538,1.3286245
A0A1H1P405_9MICO/6-336,-0.063274466,0.54046094,-1.5790263,-0.03051885,-0.06800789,-1.409464,-0.041161273,1.9667965,1.0409465,0.25766292
A0A1G9K1L4_9RHOB/33-290,-0.023013689,-0.5241292,0.62561184,0.036489032,0.017011022,0.37280726,-0.036411498,0.02462592,0.18121439,0.3066801
A3SN21_ROSNI/20-377,-0.051242333,-0.4690039,0.5226059,0.057255127,0.008434717,0.18115717,-0.03590538,-0.019017704,0.07071505,0.44513714
A0A2A5BWJ5_9GAMM/13-394,0.035783198,-0.310836,-0.76909846,-0.0018007681,0.002659941,1.0150098,0.038079437,-1.0755739,-0.2827192,1.2109821
A0A161XSV6_9EURY/18-392,0.07837459,-1.3129376,-0.8836268,-0.0064671244,-0.10844617,0.4316066,-0.024911206,-2.1043606,0.23172687,1.1098275
I4ZUC6_9GAMM/30-398,0.034313798,-1.592473,-1.2197497,-0.065357774,0.0012323651,2.374492,0.05288774,-1.2400012,1.7718859,1.4099749
A0A1Y6FI09_9BACI/7-382,0.042414483,-0.6542654,-1.8612585,-0.041073278,0.006009115,-0.9697216,0.058244642,-1.0917784,-0.8169494,-0.54063493
A0A0N4U3C0_DRAME/23-401,0.040959362,-0.14100017,-1.2907984,0.015294248,-0.031429823,1.3158765,0.06928356,-2.0900764,-0.97671396,0.6584597
A0A1Q8RL67_9PEZI/15-374,0.036013603,-0.3223515,-2.2270927,0.0026169028,-0.06345618,-0.31176814,0.08276908,-2.43741,-1.0605968,0.62637764
R4SZM3_AMYOR/4-332,0.039610438,-0.32022628,-0.76399463,-0.008556265,-0.08037675,-0.8733738,0.018787544,1.4650362,-0.32199967,1.2216738
A0A066XG90_COLSU/15-377,0.047465384,-0.6342765,-2.4793868,-0.019672891,-0.052804716,-0.32924578,0.06810721,-2.8244076,-1.1586566,0.89326185
A0A0S2I1M2_9BACT/21-334,0.0350698,-0.03735994,0.7462079,0.024245778,-0.044367217,-0.17793621,0.029168576,0.44504732,-0.5172277,-3.0350814
A0A1E7FDP7_9STRA/566-977,0.042234708,-0.35211775,-0.8849201,2.6866794e-05,-0.011704924,0.8708509,0.010713007,-0.69160527,-0.11069143,0.49648577
R7R5S8_9FIRM/9-390,-0.048614047,-1.0022284,-1.1119323,-0.009703429,-0.008685534,-1.124707,-0.0021207258,-0.5567846,-0.5160004,-0.563763
A0A1G9RUM8_9PSEU/6-332,0.026930751,-0.7054891,-0.320441,-0.02251597,-0.054948024,-1.1157991,0.032084584,1.4359275,-0.58495826,1.0471581
A0A1L9PW71_ASPVE/14-403,-0.00052447466,1.7243693,-1.1290903,-0.0032889005,-0.15395883,-0.05462643,0.04295271,-3.8686464,-0.328031,-1.6176189
A0A095BYX1_9SPHN/8-328,-0.06295386,1.9604936,2.3742528,-0.13410567,-0.1499633,1.477625,-0.068437055,-0.056547105,1.747677,3.7565355
A0A268JDP5_9BACI/10-380,0.0116163865,-0.82782334,-2.000099,-0.055982135,-0.019644173,-1.2020822,0.09514201,-1.0540147,-0.58406395,-0.43274078
